Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Average Cadence,Max Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
893873597,"Mar 8, 2017, 12:10:40 PM",Morning Run,Run,,3726,11.28,41,false,,activities/992326811.fit.gz,0.0,,3726.0,3401.0,11280.2001953125,4.900000095367432,,35.30666732788086,,0.4000000059604645,25.100000381469727,15.199999809265137,0.010638109408318996,,,90.04600524902344,97.0,180.0,141.62716674804688,,,,,,41.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
893874290,"Mar 9, 2017, 5:37:59 PM","Hills, Wind, and More Hills",Run,"",8835,28.97,85,false,,activities/992327506.fit.gz,0.0,,8835.0,8376.0,28972.69921875,4.900000095367432,,284.0057067871094,,10.300000190734863,56.400001525878906,16.399999618530273,-0.0031063726637512445,,,90.90042877197266,96.0,158.0,139.6774139404297,,,0.0,,,85.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
895242457,"Mar 10, 2017, 9:56:14 PM",Afternoon Run,Run,,2338,7.22,107,false,,activities/993802326.fit.gz,0.0,,2338.0,2285.0,7220.5,3.700000047683716,,0.0,,350.0,358.6000061035156,4.800000190734863,-0.00830966979265213,,,90.7156982421875,96.0,201.0,165.72000122070312,,,,,,107.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
898122171,"Mar 12, 2017, 9:09:21 PM","3 easy, 4 tempo.",Run,"",3286,11.67,73,false,,activities/996874002.fit.gz,0.0,,3286.0,3096.0,11673.0,6.0,,45.400001525878906,,0.4000000059604645,27.0,8.100000381469727,-0.0008566780015826225,,,92.30290222167969,100.0,177.0,151.9199981689453,,,,,,73.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900138792,"Mar 13, 2017, 4:21:05 PM",Lunch Run,Run,,2355,8.07,,false,,activities/999027195.fit.gz,0.0,,2355.0,2295.0,8076.60009765625,4.800000190734863,,47.65999984741211,,0.6000000238418579,20.5,6.5,0.019810300320386887,,,90.89360046386719,98.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900139560,"Mar 14, 2017, 11:04:32 AM",Morning Run,Run,,4968,14.52,,false,,activities/999027961.fit.gz,0.0,,4968.0,4448.0,14520.2001953125,4.0,,0.0,,0.8999999761581421,10.699999809265137,4.300000190734863,-0.04063300043344498,,,93.87229919433594,100.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
901795221,"Mar 15, 2017, 10:34:05 PM",Evening Run,Run,,2381,6.70,,false,,activities/1000774171.fit.gz,0.0,,2381.0,2176.0,6704.39990234375,5.400000095367432,,10.960000038146973,,2.5999999046325684,22.0,4.699999809265137,-0.11186700314283371,,,90.96330261230469,98.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
907639884,"Mar 17, 2017, 9:52:02 PM",Afternoon Run,Run,,52352,6.59,,false,,activities/1006970980.fit.gz,0.0,,52352.0,2014.0,6589.2998046875,4.5,,0.0,,1.7999999523162842,12.0,5.599999904632568,0.0,,,90.39469909667969,97.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
907640057,"Mar 18, 2017, 2:18:34 PM",Morning Run,Run,,2479,8.56,12,false,,activities/1006971179.fit.gz,0.0,,2479.0,2461.0,8560.099609375,4.400000095367432,,19.700000762939453,,1.7999999523162842,22.0,5.5,0.029205266386270523,,,93.15678405761719,99.0,146.0,130.80625915527344,,,,,,12.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
907640338,"Mar 19, 2017, 2:01:29 PM",Morning Run,Run,,1471,3.43,26,false,,activities/1006971330.fit.gz,0.0,,1471.0,1192.0,3434.10009765625,3.9000000953674316,,21.945453643798828,,11.199999809265137,34.29999923706055,7.400000095367432,0.058239422738552094,,,89.83487701416016,95.0,172.0,149.67198181152344,,,0.0,,,26.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
907640858,"Mar 19, 2017, 3:02:05 PM",New Bedford Half Marathon,Run,"This was crazy.  Felt great, was running really well.  Wind from 9.3 on brought things to a stand-still.  Up until that point I thought my 9-year old PR was definitely going to fall.

Adding total time/ avg. pace shows is interesting.  Also, a new 10-mile PR at the 10-mile mark

Mile	Split	Total Time	Avg/Pace
1	06:01.5	06:01.5	06:01.5
2	06:04.9	12:06.4	06:03.2
3	05:51.9	17:58.3	05:59.4
4	05:59.8	23:58.2	05:59.5
5	05:39.6	29:37.8	05:55.6
6	05:42.0	35:19.8	05:53.3
7	05:42.1	41:01.9	05:51.7
8	05:58.8	47:00.7	05:52.6
9	05:53.6	52:54.3	05:52.7
10	06:41.4	59:35.7	05:57.6
11	06:20.8	05:56.5	05:59.7
12	06:08.1	12:04.6	06:00.4
13	06:27.1	18:31.6	06:02.4
13.1	00:48.5	19:20.2	06:03.4
",4761,21.15,205,false,,activities/1006971748.fit.gz,0.0,,4761.0,4760.0,21151.0,5.5,,101.94000244140625,,-1.0,56.0,8.5,0.00047279088175855577,,,94.45746612548828,101.0,200.0,168.61717224121094,,,0.0,,,205.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
907641043,"Mar 19, 2017, 4:49:45 PM",Lunch Run,Run,,1507,4.03,68,false,,activities/1006971970.fit.gz,0.0,,1507.0,1434.0,4034.300048828125,4.0,,19.26285743713379,,0.0,19.899999618530273,6.900000095367432,0.06444736570119858,,,92.27143859863281,98.0,186.0,169.27076721191406,,,0.0,,,68.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
907645774,"Mar 16, 2017, 2:30:00 AM",Indoor Track,Run,"2 x 10 minutes at HMP
4 x 200 strides",1350,6.35,,false,,,0.0,,1350.0,1350.0,6350.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
907646500,"Mar 16, 2017, 3:00:00 AM",Indoor Cool-down,Run,"",1500,4.82,,false,,,0.0,,1500.0,1500.0,4828.02978515625,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
908656024,"Mar 21, 2017, 11:31:20 AM",Morning Run,Run,,2603,8.08,72,false,,activities/1008046223.fit.gz,0.0,,2603.0,2524.0,8082.2998046875,4.199999809265137,,34.40999984741211,,0.20000000298023224,25.100000381469727,18.399999618530273,0.05567722022533417,,,91.2530746459961,100.0,188.0,154.57867431640625,,,0.0,,,72.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
909531321,"Mar 21, 2017, 10:37:04 PM",The Hill Loop,Run,"",4301,13.62,160,false,,activities/1008950344.fit.gz,0.0,,4301.0,4278.0,13626.400390625,4.599999904632568,,195.29666137695312,,10.600000381469727,53.599998474121094,14.5,0.0,,,90.5165023803711,98.0,190.0,163.03060913085938,,,0.0,,,160.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
911118962,"Mar 22, 2017, 10:33:27 PM",Evening Run,Run,,2315,6.51,8,false,,activities/1010595711.fit.gz,0.0,,2315.0,2088.0,6510.7001953125,6.599999904632568,,11.087272644042969,,2.5,22.0,3.5999999046325684,-0.10905125737190247,,,90.88529968261719,100.0,142.0,121.15440368652344,,,,,,8.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
911119125,"Mar 23, 2017, 12:31:12 AM",Evening Run,Run,,2419,6.44,9,false,,activities/1010595877.fit.gz,0.0,,2419.0,2313.0,6448.2998046875,5.099999904632568,,19.1200008392334,,2.5,22.0,4.400000095367432,0.11941131949424744,,,91.50282287597656,97.0,142.0,124.73153686523438,,,0.0,,,9.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
911191579,"Mar 23, 2017, 2:30:00 AM",Indoor Track,Run,"2 X 2400 (8:53, 8:44)
1 X 1600 (5:39) -- was supposed to be 2400, but I was cooked.",1396,6.40,,false,,,0.0,,1396.0,1396.0,6400.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
911192241,"Mar 23, 2017, 3:00:00 AM",Indoor Warm-up/ Recovery/ Cool-Down,Run,"",960,2.81,,false,,,0.0,,960.0,960.0,2816.35009765625,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
911944785,"Mar 23, 2017, 10:35:46 PM",Evening Run,Run,,5550,16.21,46,false,,activities/1011439246.fit.gz,0.0,,5550.0,5012.0,16209.599609375,4.699999809265137,,111.70428466796875,,5.0,38.0,6.599999904632568,0.0030845918226987123,,,92.11310577392578,100.0,153.0,134.76158142089844,,,0.0,,,46.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
913993318,"Mar 24, 2017, 10:27:23 PM",Evening Run,Run,,2212,6.56,116,false,,activities/1013563179.fit.gz,0.0,,2212.0,2130.0,6568.2998046875,4.0,,0.0,,1.7999999523162842,12.399999618530273,5.900000095367432,-0.015224600210785866,,,89.68720245361328,98.0,202.0,170.28900146484375,,,,,,116.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
913994764,"Mar 25, 2017, 1:02:59 PM",SRR Course Long Run,Run,Good group - wanted solid effort for 14 or so and then MP.  Best I've ever felt on the Newton Hills... Really hope I feel like that on race day.,9178,34.06,71,false,,activities/1013564592.fit.gz,0.0,,9178.0,8542.0,34066.6015625,5.599999904632568,,167.2757110595703,,11.100000381469727,140.3000030517578,10.300000190734863,-0.2022508829832077,,,94.00468444824219,101.0,156.0,135.64527893066406,,,0.0,,,71.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
913994861,"Mar 25, 2017, 3:36:23 PM",Lunch Run,Run,,1125,3.45,5,false,,activities/1013564824.fit.gz,0.0,,1125.0,1098.0,3456.300048828125,4.300000190734863,,0.0,,39.900001525878906,73.80000305175781,5.599999904632568,-0.8448340892791748,,,92.06466674804688,96.0,146.0,129.780517578125,,,,,,5.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
915564231,"Mar 26, 2017, 2:59:11 PM",Morning Run,Run,,3334,9.00,52,false,,activities/1015195011.fit.gz,0.0,,3334.0,3122.0,9007.099609375,3.5999999046325684,,10.039999961853027,,0.8999999761581421,12.199999809265137,17.399999618530273,0.014433057978749275,,,90.39109802246094,99.0,159.0,144.12103271484375,,,,,,52.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
920651330,"Mar 29, 2017, 3:00:00 PM",Indoor Track,Run,"With Roni.

% sets of 3 min @ HMP, 2 5k - 10K pace, 2 min recovery.  Kind of hard to get exact distance down.  But we were averaging slightly over 800m for the 3 min at HMP and right around 600m for the 2 min.  Adding in recovery, we were doing about 1750-1800m/ 7 min",2100,8.87,,false,,,0.0,,2100.0,2100.0,8875.0,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
920651974,"Mar 30, 2017, 3:10:00 PM",Indoor warm-up/cooldown,Run,"",540,1.61,,false,,,0.0,,540.0,540.0,1609.3399658203125,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
920677925,"Mar 28, 2017, 10:31:59 PM",Evening Run,Run,,3987,12.21,237,false,,activities/1020431461.fit.gz,0.0,,3987.0,3689.0,12212.7998046875,4.400000095367432,,33.400001525878906,,1.7999999523162842,23.799999237060547,8.899999618530273,-0.0016376260900869966,,,90.48463439941406,96.0,195.0,179.1000213623047,,,0.0,,,237.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
920678183,"Mar 29, 2017, 10:33:31 PM",Evening Run,Run,,2229,6.52,8,false,,activities/1020431723.fit.gz,0.0,,2229.0,1992.0,6525.0,4.400000095367432,,11.038461685180664,,2.5,22.0,3.5,-0.1149425283074379,,,90.82880401611328,97.0,146.0,122.95381164550781,,,,,,8.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
920678336,"Mar 30, 2017, 12:49:24 AM",Evening Run,Run,,953,2.63,3,false,,activities/1020431858.fit.gz,0.0,,953.0,953.0,2635.0,5.900000095367432,,0.0,,2.799999952316284,10.800000190734863,1.600000023841858,0.151802659034729,,,91.67156219482422,96.0,125.0,112.33263397216797,,,0.0,,,3.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
921417767,"Mar 30, 2017, 9:41:45 PM",Afternoon Run,Run,,3248,10.15,79,false,,activities/1021187090.fit.gz,0.0,,3248.0,3187.0,10158.400390625,4.400000095367432,,47.68000030517578,,0.4000000059604645,20.600000381469727,13.899999618530273,0.013781700283288956,,,89.95149993896484,101.0,183.0,147.53399658203125,,,,,,79.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
923808738,"Mar 31, 2017, 3:48:33 PM",Lunch Run,Run,,2006,6.64,108,false,,activities/1023653865.fit.gz,0.0,,2006.0,1997.0,6648.0,4.699999809265137,,29.399999618530273,,0.0,17.5,11.899999618530273,-0.012033694423735142,,,89.76691436767578,100.0,198.0,171.5914764404297,,,,,,108.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
923869946,"Apr 1, 2017, 2:20:09 PM",Morning Run,Run,,4328,12.88,194,false,,activities/1023718352.fit.gz,0.0,,4328.0,4100.0,12879.7998046875,4.699999809265137,,46.13999938964844,,0.800000011920929,47.900001525878906,4.699999809265137,0.0,,,90.497802734375,97.0,200.0,167.56199645996094,,,,,,217.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
925092157,"Apr 2, 2017, 1:05:33 PM",Long Run w/ 6 @ MP (oops),Run,"Fun run, felt good during the pace section.",6879,25.80,342,false,,activities/1024984845.fit.gz,0.0,,6879.0,6558.0,25804.099609375,5.099999904632568,,0.0,,-1.0,8.399999618530273,6.199999809265137,0.0,,,93.13420104980469,100.0,196.0,170.1529998779297,,,0.0,,,342.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
929083972,"Apr 3, 2017, 9:21:11 PM",Afternoon Run,Run,,2063,6.89,114,false,,activities/1029082237.fit.gz,0.0,,2063.0,2043.0,6897.10009765625,5.199999809265137,,29.982900619506836,,0.0,17.5,9.300000190734863,0.0014498799573630095,,,89.10880279541016,98.0,192.0,167.86399841308594,,,0.0,,,114.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
929084133,"Apr 4, 2017, 10:19:03 PM",Evening Run,Run,,1370,3.68,5,false,,activities/1029082419.fit.gz,0.0,,1370.0,1151.0,3684.39990234375,4.0,,11.279999732971191,,9.0,22.0,6.699999809265137,0.008142438717186451,,,89.56521606445312,95.0,146.0,129.52215576171875,,,0.0,,,5.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
929084292,"Apr 4, 2017, 11:20:38 PM",Evening Run,Run,,580,1.51,1,false,,activities/1029082578.fit.gz,0.0,,580.0,540.0,1513.0999755859375,3.700000047683716,,11.210000038146973,,10.300000190734863,22.0,5.300000190734863,-0.026435794308781624,,,90.5888900756836,93.0,132.0,118.24073791503906,,,0.0,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
929084531,"Apr 5, 2017, 11:13:51 AM",Morning Run,Run,,3969,12.85,23,false,,activities/1029082823.fit.gz,0.0,,3969.0,3967.0,12855.2998046875,5.0,,60.709999084472656,,4.099999904632568,32.0,7.0,0.01633567549288273,,,90.47113800048828,99.0,157.0,132.7522735595703,,,,,,23.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
929096144,"Apr 5, 2017, 1:30:00 AM",Track,Run,"Rainy night with Kieran, Todd, Longo, Kyle

4 x 1 Mile w/ 1 min rest:  5:49, 5:31 (TODD!!!), 5:38, 5:34",1352,6.43,,false,,,0.0,,1352.0,1352.0,6437.3798828125,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
929097602,"Apr 5, 2017, 2:00:00 AM",Track Cool Down,Run,"",480,1.61,,false,,,0.0,,480.0,480.0,1609.3399658203125,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
930437510,"Apr 6, 2017, 11:44:17 AM",Morning Run,Run,,2285,7.16,29,false,,activities/1030469978.fit.gz,0.0,,2285.0,2237.0,7159.2001953125,5.099999904632568,,47.13999938964844,,0.4000000059604645,20.600000381469727,7.400000095367432,-0.002793608233332634,,,89.85203552246094,98.0,179.0,138.43988037109375,,,0.0,,,29.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
934833757,"Apr 8, 2017, 1:08:03 PM",Morning Run,Run,,4225,13.69,103,false,,activities/1034996518.fit.gz,0.0,,4225.0,3932.0,13695.900390625,4.5,,18.940000534057617,,0.8999999761581421,20.100000381469727,5.699999809265137,-0.0007301454897969961,,,91.93358612060547,116.0,172.0,153.8957977294922,,,0.0,,,103.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
934834524,"Apr 9, 2017, 12:15:20 PM",Morning Run,Run,,5620,21.05,31,false,,activities/1034997326.fit.gz,0.0,,5620.0,5465.0,21050.599609375,5.5,,60.779998779296875,,20.100000381469727,55.0,5.400000095367432,-0.0004750458465423435,,,93.06297302246094,99.0,150.0,131.78282165527344,,,0.0,,,31.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
936923954,"Apr 10, 2017, 10:02:03 PM",Evening Run,Run,,2083,6.69,9,false,,activities/1037162449.fit.gz,0.0,,2083.0,2069.0,6695.7001953125,4.199999809265137,,41.223331451416016,,0.20000000298023224,17.5,7.0,-0.008960975334048271,,,87.93707275390625,117.0,141.0,127.99419403076172,,,0.0,,,9.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
939640986,"Apr 12, 2017, 9:46:34 PM",Afternoon Run,Run,,1551,5.08,24,false,,activities/1039942094.fit.gz,0.0,,1551.0,1513.0,5080.2998046875,4.099999904632568,,29.6200008392334,,2.9000000953674316,22.0,5.400000095367432,-0.021652299910783768,,,89.74929809570312,101.0,148.0,136.2740020751953,,,0.0,,,24.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
940858015,"Apr 12, 2017, 1:30:00 AM",Lou's,Run,"Lou's with a big group. Starting at MP (620). So 800's were 310, 306, 302, 258, 254, 250. Overall I was 2 seconds slow. My deepest apologies to anyone who trusted me with the pacing.",1082,4.80,,false,,,0.0,,1082.0,1082.0,4800.0,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
940858628,"Apr 11, 2017, 10:30:00 PM",Track Warm-Up/Cool-Down,Run,"",1500,4.82,,false,,,0.0,,1500.0,1500.0,4828.02978515625,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
941853095,"Apr 13, 2017, 11:22:28 PM",Evening Run,Run,,2349,7.92,25,false,,activities/1042223026.fit.gz,0.0,,2349.0,2280.0,7919.60009765625,4.900000095367432,,48.95428466796875,,5.0,38.0,7.0,0.007576140109449625,,,92.08193969726562,101.0,153.0,139.532958984375,,,0.0,,,25.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
943393084,"Apr 15, 2017, 2:23:31 PM",Shake out with 1 @ MP,Run,"",2088,6.78,74,false,,activities/1043821385.fit.gz,0.0,,2088.0,1984.0,6779.7001953125,5.599999904632568,,10.859999656677246,,1.7999999523162842,22.0,4.300000190734863,-0.09587445110082626,,,91.2449722290039,96.0,191.0,162.84255981445312,,,0.0,,,74.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
948357754,"Apr 17, 2017, 2:02:26 PM",Morning Run,Run,,8297,29.83,291,false,,activities/1048934238.fit.gz,0.0,,8297.0,7956.0,29831.0,5.300000190734863,,121.21762084960938,,11.0,140.60000610351562,7.900000095367432,-0.33455130457878113,,,91.7044677734375,102.0,190.0,161.88377380371094,,,0.0,,,291.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
950965843,"Apr 20, 2017, 10:52:57 PM",Evening Run,Run,,1232,3.23,7,false,,activities/1051610315.fit.gz,0.0,,1232.0,1122.0,3234.0,4.300000190734863,,0.0,,9.699999809265137,18.700000762939453,4.5,-0.012368584051728249,,,89.22084045410156,93.0,163.0,130.5093536376953,,,,,,7.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
951910340,"Apr 21, 2017, 5:25:52 PM",Afternoon Run,Run,,1304,4.21,27,false,,activities/1052582849.fit.gz,0.0,,1304.0,1245.0,4211.7001953125,4.400000095367432,,10.530769348144531,,19.799999237060547,31.5,6.400000095367432,0.0,,,90.9374008178711,95.0,187.0,150.41732788085938,,,0.0,,,27.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
953199437,"Apr 22, 2017, 3:35:13 PM",Lunch Run,Run,,2067,6.51,28,false,,activities/1053921146.fit.gz,0.0,,2067.0,1759.0,6518.7001953125,5.199999809265137,,34.7066650390625,,245.10000610351562,282.3999938964844,5.800000190734863,0.42646539211273193,,,92.1369857788086,101.0,162.0,144.3957977294922,,,,,,28.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
953220995,"Apr 22, 2017, 4:15:13 PM",Lunch Run,Run,,470,1.93,9,false,,activities/1053943782.fit.gz,0.0,,470.0,470.0,1932.199951171875,5.300000190734863,,0.0,,270.3999938964844,281.20001220703125,5.599999904632568,-0.02587723918259144,,,95.41542053222656,101.0,178.0,147.27871704101562,,,0.0,,,9.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
953241485,"Apr 22, 2017, 4:26:27 PM",Lunch Run,Run,,505,1.45,9,false,,activities/1053964686.fit.gz,0.0,,505.0,390.0,1453.0,5.199999809265137,,0.0,,271.70001220703125,274.70001220703125,3.4000000953674316,-0.013764624483883381,,,93.46786499023438,100.0,164.0,150.0848388671875,,,0.0,,,9.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
953256757,"Apr 22, 2017, 4:38:09 PM",Lunch Run,Run,,326,1.31,7,false,,activities/1053980581.fit.gz,0.0,,326.0,326.0,1313.5,5.0,,0.0,,271.29998779296875,275.29998779296875,4.400000095367432,0.0,,,95.92330932617188,101.0,162.0,150.2484588623047,,,,,,7.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
953289554,"Apr 22, 2017, 4:46:58 PM",Lunch Run,Run,,1016,3.27,11,false,,activities/1054015048.fit.gz,0.0,,1016.0,1016.0,3278.39990234375,3.9000000953674316,,0.0,,245.6999969482422,276.8999938964844,4.900000095367432,-0.8876281380653381,,,91.56988525390625,95.0,158.0,140.8897705078125,,,,,,11.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
955592235,"Apr 23, 2017, 11:46:01 PM",Evening Run,Run,,2120,6.47,58,false,,activities/1056420715.fit.gz,0.0,,2120.0,2083.0,6473.7001953125,4.199999809265137,,20.559999465942383,,0.8999999761581421,22.0,5.0,0.07878030091524124,,,89.06510162353516,98.0,181.0,151.79200744628906,,,0.0,,,58.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
956924554,"Apr 24, 2017, 9:34:58 PM",Medium Run w/ 2x2 @ tempo,Run,"",3654,13.34,37,false,,activities/1057763909.fit.gz,0.0,,3654.0,3572.0,13339.7001953125,6.099999904632568,,71.79833221435547,,0.10000000149011612,19.200000762939453,8.100000381469727,0.017241766676306725,,,90.59713745117188,97.0,168.0,137.56349182128906,,,,,,37.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
961403615,"Apr 27, 2017, 10:22:42 PM",Evening Run,Run,,2625,8.06,82,false,,activities/1062319816.fit.gz,0.0,,2625.0,2490.0,8064.39990234375,4.199999809265137,,10.989999771118164,,0.8999999761581421,12.699999809265137,8.5,0.03720053657889366,,,89.38414764404297,96.0,180.0,158.27593994140625,,,0.0,,,82.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
961955691,"Apr 28, 2017, 8:44:33 PM",Afternoon Run,Run,,1455,4.47,6,false,,activities/1062885299.fit.gz,0.0,,1455.0,1406.0,4473.89990234375,3.799999952316284,,0.0,,0.10000000149011612,12.300000190734863,3.9000000953674316,-0.12964080274105072,,,87.78861236572266,95.0,141.0,131.4049835205078,,,,,,6.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
962987244,"Apr 29, 2017, 12:15:38 PM",Morning Run,Run,,1036,3.22,6,false,,activities/1063946887.fit.gz,0.0,,1036.0,978.0,3228.300048828125,4.0,,18.360000610351562,,0.5,19.200000762939453,8.199999809265137,0.012390422634780407,,,90.56922912597656,95.0,157.0,134.29519653320312,,,0.0,,,6.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
962988028,"Apr 29, 2017, 1:00:37 PM",Ipswich Ale Half Marathon,Run,"Got third, but it was a comedy of errors.  Way to hot to be a time day, so was thinking of place over that.  Settled into 2/3 at the mile mark, and stayed there until the turn around, which is where the errors began.  First, going around the cone - my feet flew out from under me thanks to some loose gravel.  The guy with me was a good sport and waited/helped me up.  However, I couldn't really get it back.  My quad/hip seized up a bit when I fell.  Also, I spilled my water before I got any... which is the start of another string of errors.  The next water stop had some many people going the other way that I missed it.  The following was set up on the wrong side of the road, but went across to get some.  The following wasn't ready so I didn't get any....  basically I got a sip of water from 4-11 and was hurting by the end.  Anyway, not happy with the time, but glad to to hang on to third.",4943,21.06,120,false,,activities/1063947632.fit.gz,0.0,,4943.0,4938.0,21059.900390625,5.800000190734863,,120.20606994628906,,0.4000000059604645,37.900001525878906,11.100000381469727,0.00047483606613241136,,,92.43694305419922,99.0,188.0,154.2129669189453,,,0.0,,,120.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
